title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
일상에서 만나는 중국어 독해 초급,왕러,다락원,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808927723400/L4808927723400.jpg,,4808927723400,001,1319,2001631401
궤도,서맨사 하비,서해문집,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194413395/L4801194413395.jpg,,4801194413395,001,110301,
한국사 다이제스트 100,정성희,가람기획,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808984355972/L4808984355972.jpg,,4808984355972,001,1715,1000577304
두선생의 지도로 읽는 세계사: 동양 편,한영준,21세기북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173572792/L4801173572792.jpg,,4801173572792,001,1725,
물리박사 김상욱의 수상한 연구실 7: 자기: 왜 자꾸 끌려가지?,김하연,아울북,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171174813/L4801171174813.jpg,,4801171174813,001,330301,
부모의 감정 어휘력,김종원,카시오페아,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801168273321/L4801168273321.jpg,,4801168273321,001,2513,1000111322
청킹맨션의 보스는 알고 있다,오가와 사야카,갈라파고스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193482125/L4801193482125.jpg,,4801193482125,001,0735,2023845001
너를 아끼며 살아라,나태주,더블북,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193153711/L4801193153711.jpg,,4801193153711,001,050301,1000134901
세계 경제 지각 변동,박종훈,글로퍼스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801198987632/L4801198987632.jpg,,4801198987632,001,010101,
별의 커비 울트라 슈퍼 푸푸푸 히어로 2,아오키 케이,다산어린이,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801130663341/L4801130663341.jpg,,4801130663341,001,330727,
용돈이 쏟아지는 펑펑카드,최은영,썬더키즈,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193947389/L4801193947389.jpg,,4801193947389,001,3311,1000548802
여름은 고작 계절,김서해,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171713920/L4801171713920.jpg,,4801171713920,001,110101,1114801602
