title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
Lezioni e Racconti per i bambini,Ida Baccini,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124300/L4809050124300.jpg,,4809050124300,001,3999,
"Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124324/L4809050124324.jpg,,4809050124324,001,3999,
Life in an Indian Outpost,Gordon Casserly,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124331/L4809050124331.jpg,,4809050124331,001,3999,
"Life in the Iron-Mills; or, the Korl Woman",Rebecca Harding Davis,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124355/L4809050124355.jpg,,4809050124355,001,3999,
Life Is a Dream,Pedro Calder de la Barca,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124362/L4809050124362.jpg,,4809050124362,001,3999,
Life of Reason,George Santayana,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124379/L4809050124379.jpg,,4809050124379,001,3999,
Life of Sir Richard Burton,Thomas Wright,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124386/L4809050124386.jpg,,4809050124386,001,3999,
Life of William Shakespeare,Sir Sidney Lee,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124393/L4809050124393.jpg,,4809050124393,001,3999,
Life on the Mississippi,Mark Twain,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124409/L4809050124409.jpg,,4809050124409,001,3999,
Life's Minor Collisions,Frances Lester Warner and Gertrude Warner,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124416/L4809050124416.jpg,,4809050124416,001,3999,
Line and Form (1900),Walter Crane,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124423/L4809050124423.jpg,,4809050124423,001,3999,
"Lineage, Life and Labors of Jos？ Rizal, Philippine Patriot",Austin Craig,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124430/L4809050124430.jpg,,4809050124430,001,3999,
Little Black Sambo,Helen Bannerman,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124447/L4809050124447.jpg,,4809050124447,001,3999,
Little Dorrit,Charles Dickens,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124478/L4809050124478.jpg,,4809050124478,001,3999,
Little Fuzzy,H. Beam Piper,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124485/L4809050124485.jpg,,4809050124485,001,3999,
Little Lord Fauntleroy,Frances Hodgson Burnett,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124492/L4809050124492.jpg,,4809050124492,001,3999,
Little Men,Louisa May Alcott,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124508/L4809050124508.jpg,,4809050124508,001,3999,
Little Princess; being the whole story of Sara Crewe now told for the first time,Frances Hodgson Burnett,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124515/L4809050124515.jpg,,4809050124515,001,3999,
Little Wars; a game for boys from twelve years of age to one hundred and fifty and for that more intelligent sort of girl who likes boys' games and books.,H. G. Wells,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124539/L4809050124539.jpg,,4809050124539,001,3999,
Little Women,Louisa May Alcott,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124546/L4809050124546.jpg,,4809050124546,001,3999,
"Looking Backward, 2000 to 1887",Edward Bellamy,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124560/L4809050124560.jpg,,4809050124560,001,3999,
Lord Jim,Joseph Conrad,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124577/L4809050124577.jpg,,4809050124577,001,3999,
Lost Continent,Edgar Rice Burroughs,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124584/L4809050124584.jpg,,4809050124584,001,3999,
Lost World,Sir Arthur Conan Doyle,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124591/L4809050124591.jpg,,4809050124591,001,3999,
Love Among the Chickens,P. G. Wodehouse,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124607/L4809050124607.jpg,,4809050124607,001,3999,
Love and Freindship [sic],Jane Austen,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124614/L4809050124614.jpg,,4809050124614,001,3999,
Lucretia Borgia,Ferdinand Gregorovius,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124638/L4809050124638.jpg,,4809050124638,001,3999,
