title,author,publisher,library,image_url
퀴팅,줄리아 켈러 저/박지선 역,다산북스,종로구 전자도서관 (API),
판다 정신,곽재식 저,생각정원,종로구 전자도서관 (API),
프랭키,"요헨 구치,막심 레오 저/전은경 역",인플루엔셜,종로구 전자도서관 (API),
플라톤의 인생 수업,장재형 저,다산초당,종로구 전자도서관 (API),
현실 없는 현실,요아힘 바우어 저/김희상 역,복복서가,종로구 전자도서관 (API),
곽재식의 속절없이 빠져드는 화학전쟁사 : 삼국 시대부터 조선 시대까지 전쟁의 승패를 갈랐던 화학 이야기,"곽재식,김민영 저",21세기북스,종로구 전자도서관 (API),
꿈과 돈,니시노 아키히로 저/최지현 역,다산북스,종로구 전자도서관 (API),
나 없이는 존재하지 않는 세상 : 카를로 로벨리의 기묘하고 아름다운 양자 물리학,카를로 로벨리 저/김정훈 역,쌤앤파커스,종로구 전자도서관 (API),
나는 나의 스무 살을 가장 존중한다,이하영 저,토네이도,종로구 전자도서관 (API),
나는 메트로폴리탄 미술관의 경비원입니다,"패트릭 브링리 저/김희정,조현주 역",웅진지식하우스,종로구 전자도서관 (API),
나는 왜 꾸물거릴까? : 미루는 습관을 타파하는 성향별 맞춤 심리학,"이동귀,손하림,김서영,이나희,오현주 공저",21세기북스,종로구 전자도서관 (API),
나는 행복한 푸바오 할부지입니다,강철원 저,시공사,종로구 전자도서관 (API),
나라는 착각 : 뇌는 어떻게 인간의 정체성을 발명하는가,그레고리 번스 저/홍우진 역,흐름출판,종로구 전자도서관 (API),
나쁜 어린이 표,황선미 글/산사 그림,시공주니어,종로구 전자도서관 (API),
내 몸 혁명 : 뱃살과 질병 없이 살려면 숫자보다 몸을 바꿔라,박용우 저,루미너스,종로구 전자도서관 (API),
대담한 작전  : 서구 중세의 역사를 바꾼 특수작전 이야기,유발 하라리 저/김승욱 역/박용진 감수,프시케의숲,종로구 전자도서관 (API),
도시와 그 불확실한 벽,무라카미 하루키 저/홍은주 역,문학동네,종로구 전자도서관 (API),
마음 해방,곽정은 저,웅진지식하우스,종로구 전자도서관 (API),
매니악,벵하민 라바투트 저/송예슬 역,문학동네,종로구 전자도서관 (API),
미세 좌절의 시대,장강명 저,문학동네,종로구 전자도서관 (API),
박시백의 고려사 5,박시백 저,휴머니스트,종로구 전자도서관 (API),
발상의 회로  : 아이디어는 센스가 아니라 공식이다,나카가와 료 저/한세희 역,지니의서재,종로구 전자도서관 (API),
"밥 먹다가, 울컥",박찬일 저,웅진지식하우스,종로구 전자도서관 (API),
벌거벗은 한국사 : 영웅편 : 본격 우리 역사 스토리텔링쇼,tvN STORY 〈벌거벗은 한국사〉 제작팀 저,프런트페이지,종로구 전자도서관 (API),
블랙 쇼맨과 운명의 바퀴,히가시노 게이고 저/최고은 역,알에이치코리아(RHK),종로구 전자도서관 (API),
비행선,아멜리 노통브 저/이상해 역,열린책들,종로구 전자도서관 (API),
사는 동안 한 번은 팔아봐라,서과장 저,마인드셋(Mindset),종로구 전자도서관 (API),
사라진 것들,앤드루 포터 저/민은영 역,문학동네,종로구 전자도서관 (API),
세상은 이야기로 만들어졌다,"자미라 엘 우아실,프리데만 카릭 공저/김현정 역",원더박스,종로구 전자도서관 (API),
쇼펜하우어의 말 : 인생을 살아내기 위한 철학,아르투어 쇼펜하우어 저/가나모리 시게나리 편/김재현 역,빅피시,종로구 전자도서관 (API),
쇼펜하우어의 인생 수업,아르투어 쇼펜하우어 저/강현규 편/이상희 역,메이트북스,종로구 전자도서관 (API),
수상한 한의원,배명은 저,텍스티(TXTY),종로구 전자도서관 (API),
신을 죽인 여자들,클라우디아 피녜이로 저/엄지영 역,푸른숲,종로구 전자도서관 (API),
실패는 나침반이다,한기용 저,이오스튜디오,종로구 전자도서관 (API),
얼떨결에 시골을 접수한 메르타 할머니,카타리나 잉엘만순드베리 저/최민우 역,열린책들,종로구 전자도서관 (API),
엉망으로 열심히 살고 있습니다,"윤혜은,윤소진,천선란 저",한겨레출판,종로구 전자도서관 (API),
"영어, 이번에는 끝까지 가봅시다",정김경숙(로이스 김) 저,웅진지식하우스,종로구 전자도서관 (API),
오로라,최진영 저,위즈덤하우스,종로구 전자도서관 (API),
옷을 사지 않기로 했습니다 : 기후위기와 패스트패션에 맞서는 제로웨이스트 의생활,이소연 저,돌고래,종로구 전자도서관 (API),
위너 1,프레드릭 배크만 저/이은선 역,다산책방,종로구 전자도서관 (API),
위너 2,프레드릭 배크만 저/이은선 역,다산책방,종로구 전자도서관 (API),
음악으로 자유로워지다,류이치 사카모토 저/양윤옥 역,청미래,종로구 전자도서관 (API),
이토록 멋진 인생이라니 : 모리가 화요일에 다하지 못한 마지막 이야기,모리 슈워츠 저/공경희 역,나무옆의자,종로구 전자도서관 (API),
이해인의 햇빛 일기,이해인 저,열림원,종로구 전자도서관 (API),
인생은 순간이다,김성근 저,다산북스,종로구 전자도서관 (API),
잘돼가? 무엇이든,이경미 저,유선사,종로구 전자도서관 (API),
잡지 만드는 법 : 새로운 시도와 재미를 섞고 엮는 일에 관하여,박지수 저,유유,종로구 전자도서관 (API),
제가 참사 생존자인가요,김초롱 저,아몬드,종로구 전자도서관 (API),
조용헌의 내공,조용헌 저,생각정원,종로구 전자도서관 (API),
중고나라 선녀님,허태연 저,놀,종로구 전자도서관 (API),
책과 삶에 관한 짧은 문답 : 박웅현과 함께한 7번의 북토크,"박웅현,인티N 저",인티N,종로구 전자도서관 (API),
최재천의 곤충사회,최재천 저,열림원,종로구 전자도서관 (API),
"축소되는 세계 : 인구도, 도시도, 경제도, 미래도, 지금 세계는 모든 것이 축소되고 있다",앨런 말라흐 저/김현정 역,사이,종로구 전자도서관 (API),
컨셉 수업 : 번뜩이는 아이디어를 잘팔리는 비즈니스로 이끄는,"호소다 다카히로 저/지소연,권희주 역",알에이치코리아(RHK),종로구 전자도서관 (API),
템스강의 작은 서점,프리다 쉬베크 저/심연희 역,열림원,종로구 전자도서관 (API),
피아니스트의 뇌,후루야 신이치 저/홍주영 역,끌레마,종로구 전자도서관 (API),
홍보의 신 : 충주시 홍보맨의 시켜서 한 마케팅,김선태 저,21세기북스,종로구 전자도서관 (API),
황금종이 1,조정래 저,해냄,종로구 전자도서관 (API),
황금종이 2,조정래 저,해냄,종로구 전자도서관 (API),
히든 포텐셜 : 성공을 이루는 숨은 잠재력의 과학,애덤 그랜트 저/홍지수 역,한국경제신문,종로구 전자도서관 (API),
10대를 위한 총균쇠 수업,김정진 저,넥스트씨,종로구 전자도서관 (API),
2024 콘텐츠가 전부다,"노가영,선우의성,이현지,주혜민 공저",미래의창,종로구 전자도서관 (API),
80권의 세계 일주 : 데이비드 댐로쉬와 함께 읽는 영원한 고전과 현시대 명저들,데이비드 댐로쉬 저/서민아 역,알에이치코리아(RHK),종로구 전자도서관 (API),
80에도 뇌가 늙지 않는 사람은 이렇게 합니다,니시 다케유키 저/정미애 역,위즈덤하우스,종로구 전자도서관 (API),
걱정 끄기 연습 : 마음의 활기를 되찾아 줄 뇌과학 수업,가토 토시노리 저/이소담 역,유노책주,종로구 전자도서관 (API),
걱정에게 먹이를 주지 마라 : 유리멘탈에서 강철멘탈로 거듭나는 방법,스기타 다카시 저,한밤의책,종로구 전자도서관 (API),
겨울의 언어,김겨울 저,웅진지식하우스,종로구 전자도서관 (API),
경제적 자유를 위한 최소한의 수학 : 수학은 어떻게 돈이 되는가,휴 바커 저/김일선 역,프시케의숲,종로구 전자도서관 (API),
경험은 어떻게 유전자에 새겨지는가,데이비드 무어 저/정지인 역,아몬드,종로구 전자도서관 (API),
"과학잡학사전 통조림 (일반과학편) : 지식을 쌓으려면 통째로, 조목조목!",사마키 다케오 등저/서수지 역,사람과나무사이,종로구 전자도서관 (API),
곽수종 박사의 경제대예측 2024-2028,곽수종 저,메이트북스,종로구 전자도서관 (API),
"그 해, 몽골",신미영 저,푸른향기,종로구 전자도서관 (API),
그냥 그런 하루가 있을 수도 있는 거지,이정영 저,북스고,종로구 전자도서관 (API),
그림 읽는 법,김진 저,윌북(willbook),종로구 전자도서관 (API),
나는 왜 나를 사랑하지 못할까,롤프 메르클레 저/유영미 역,생각의날개,종로구 전자도서관 (API),
나는 하고픈 게 많은 교사입니다,유경옥 저,애플북스,종로구 전자도서관 (API),
나라는 브랜드를 설계하라 : 가장 성공적인 퍼스널 브랜딩 10가지 전략,캐서린 카푸타 저/박선령 역,알에이치코리아(RHK),종로구 전자도서관 (API),
"날마다 비긴 어게인 : 다섯 여자가 들려주는 꿈과 시작, 용기에 관한 이야기","전명희 기획/장한아,신수옥,박미경,문숙 공저",미다스북스,종로구 전자도서관 (API),
내 장은 왜 우울할까,윌리엄 데이비스 저/김보은 역,북트리거,종로구 전자도서관 (API),
"내일은 시코쿠 : 다카마츠, 마츠야마, 도쿠시마, 고치",온 더 로드 저,착한책방,종로구 전자도서관 (API),
뇌는 어떻게 자존감을 설계하는가 : 잃어버린 나를 찾기 위한 뇌과학자의 자기감 수업,김학진 저,갈매나무,종로구 전자도서관 (API),
뇌는 행복을 기억하지 않는다 : 뇌파 실험으로 밝힌 불편한 감정의 비밀,미츠쿠라 야스에 저/오시연 역,알에이치코리아(RHK),종로구 전자도서관 (API),
다음으로 가는 마음,박지완 저,유선사,종로구 전자도서관 (API),
단 한 사람,최진영 저,한겨레출판,종로구 전자도서관 (API),
단독자,사이토 다카시 저/황미숙 역,알에이치코리아(RHK),종로구 전자도서관 (API),
더 마인드,하와이 대저택 저,웅진지식하우스,종로구 전자도서관 (API),
더는 상처받고 싶지 않은 언니에게,스더언니 저,푸른향기,종로구 전자도서관 (API),
더플래닝 : 기획은 하나의 질문을 통해 새로운 길을 찾는 것이다,"박성후,나석규 저",더페이지,종로구 전자도서관 (API),
덕중의 정원 : 훈민정음 언해본에 숨겨진 역모의 흔적,김다은 저,무블출판사,종로구 전자도서관 (API),
도시의 마지막 여름,지안프랑코 칼리가리치 저/김현주 역,도서출판 잔,종로구 전자도서관 (API),
돈의 태도 : 평범한 사람 30명이  경제적 자유를 얻어낸 비밀 8가지,조너선 클레먼츠 저/박덕근 역,동양북스(동양books),종로구 전자도서관 (API),
되받아치는 기술 : 무례한 말로 선 넘는 상대에게 보내는 통쾌한 스톱 사인!,이오타 다쓰나리 저/서수지 역/주노 그림,사람과나무사이,종로구 전자도서관 (API),
로마사를 움직이는 12가지 힘 : 공화정·회복탄력성·공공성·대립과 경쟁·영웅과 황제·후계 구도·선정과 악정·5현재·혼돈·군인황제·유일신교·멸망,모토무라 료지 저/서수지 역,사람과나무사이,종로구 전자도서관 (API),
마흔에 버렸더라면 더 좋았을 것들 : 인생에서 정말 중요한 것만 남기는 내려놓음의 기술,고미야 노보루 저/김해용 역,동양북스(동양books),종로구 전자도서관 (API),
말의 진심,최정우 저,밀리언서재,종로구 전자도서관 (API),
맹인의 거울,정무 저,메트릭,종로구 전자도서관 (API),
머니 트렌드 2024 : 57가지 키워드로 전망하는 대한민국 돈의 흐름,"김도윤,정태익,김용섭,김현준,전영수,채상욱,최재붕,홍춘욱  공저",북모먼트,종로구 전자도서관 (API),
모든 삶은 실수로 시작된다,"신태순,김현정 저",나비스쿨(NAVI SCHOOL),종로구 전자도서관 (API),
반드시 해낼 거라는 믿음,전대진 저,마인드셋(Mindset),종로구 전자도서관 (API),
백년다리 : 수술 없이 통증 없이 걷기 위한 내 몸 사용 설명서,다쓰미 이치로 저/김향아 역,로그인,종로구 전자도서관 (API),
살려 마땅한 사람들,피터 스완슨 저/이동윤 역,푸른숲,종로구 전자도서관 (API),
세계사를 바꾼 커피 이야기,우스이 류이치로 저/김수경 역,사람과나무사이,종로구 전자도서관 (API),
"스페인 남부, 안달루시아 건축 산책 : 당신이 꿈꾸던 스페인의 스페인","이미량,헤수스 카노 공저",제이앤제이제이(J&jj),종로구 전자도서관 (API),
슬픔의 파도에서 절망의 춤을,에미 닛펠드 저/이유진 역,위즈덤하우스,종로구 전자도서관 (API),
"승리의 함성을 다 같이 외쳐라 : 암흑기에서 황금기로, 핀스트라이프 전설의 시작",윤세호 저,크레타,종로구 전자도서관 (API),
