title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
공무원이었습니다만,진고로호,미래의창,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191464840/L4801191464840.jpg,,4801191464840,001,050301,1115355501
최소 저항의 법칙,로버트 프리츠,라이팅하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808998075965/L4808998075965.jpg,,4808998075965,001,030101,2008028101
"딸아, 너는 생각보다 강하단다",매기 다운스,메이븐,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801190538436/L4801190538436.jpg,,4801190538436,001,050303,2008141301
여행선언문,이주영,나비클럽,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191029537/L4801191029537.jpg,,4801191029537,001,0735,1000275911
멈추고 호흡하고 선택하라,나즈 베헤시티,흐름출판,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808965965053/L4808965965053.jpg,,4808965965053,001,030101,2008159301
50 오늘이 당신에게 가장 젊은 날입니다,나카타니 아키히로,나비의활주로,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801190865617/L4801190865617.jpg,,4801190865617,001,031115,2000001701
민주주의 공부,얀-베르너 뮐러,윌북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801155814568/L4801155814568.jpg,,4801155814568,001,1511,2007775201
교보문고 스토리공모전 단편 수상작품집 2022,정욱,교보문고,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/480D220338250/L480D220338250.jpg,,480D220338250,001,110101,1000697903
내가 같이 뛰어내려 줄게,씨씨코,다산북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801130688887/L4801130688887.jpg,,4801130688887,001,050507,1115344801
걷기만 해도 병이 낫는다,KBS 생로병사의 비밀 제작팀,비타북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801158463756/L4801158463756.jpg,,4801158463756,001,2303,3001415701
부의 미술관,니시오카 후미히코,사람과나무사이,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801188635604/L4801188635604.jpg,,4801188635604,001,1707,2007954101
위기주도학습법,임현서,스튜디오오드리,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191043601/L4801191043601.jpg,,4801191043601,001,031101,1115388601
과식하지 않는 삶,이시구로 세이지,머스트리드북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801197693428/L4801197693428.jpg,,4801197693428,001,2313,2008188601
세상에서 가장 쉬운 하고 싶은 일 찾는 법,야기 젬페이,소미미디어,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801138407640/L4801138407640.jpg,,4801138407640,001,031101,2008125501
나를 알고 싶을 때 뇌과학을 공부합니다,질 볼트 테일러,윌북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801155814513/L4801155814513.jpg,,4801155814513,001,1903,2002135701
NFT 실체와 가치,장세형,위키북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801158393213/L4801158393213.jpg,,4801158393213,001,2107,1114177001
나는 불안할 때 논어를 읽는다,판덩,미디어숲,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801158741427/L4801158741427.jpg,,4801158741427,001,030103,2007489901
언어가 삶이 될 때,김미소,한겨레출판사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801160407908/L4801160407908.jpg,,4801160407908,001,050301,1115173202
143층 나무 집,앤디 그리피스,시공주니어,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801165799053/L4801165799053.jpg,,4801165799053,001,330505,2001856801
마지막 질문,김종원,포르체,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191393621/L4801191393621.jpg,,4801191393621,001,0723,1000111322
조용한 빵 가게,로사 티치아나 브루노,이야기공간,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801197769000/L4801197769000.jpg,,4801197769000,001,310505,2007749001
김헌의 그리스 로마 신화,김헌,을유문화사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808932474649/L4808932474649.jpg,,4808932474649,001,1723,1001749405
두선생의 지도로 읽는 세계사: 서양 편,한영준,21세기북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808950900199/L4808950900199.jpg,,4808950900199,001,1725,1114299802
데이터 천재들은 어떻게 기획하고 분석할까?,조성준,21세기북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808950900229/L4808950900229.jpg,,4808950900229,001,011901,1001058304
10배의 법칙,그랜트 카돈,부키,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808960519145/L4808960519145.jpg,,4808960519145,001,030105,2008150301
