title,author,publisher,library,image_url,isbn,provider,platform
질병 [구독형전자책],최은주 지음,은행나무,서울도서관 (API),,,,Mixed
그림으로 보는 성경 4 : 신비로운 이야기 [구독형전자책],글: 스카이엠 ;그림: 오승원 ;감수: 김경집,계림북스,서울도서관 (API),,,,Mixed
비밀의 취향 [구독형전자책],"자크 데리다,마우리치오 페라리스 지음 ;김민호 옮김",이학사,서울도서관 (API),,,,Mixed
"애덤 스미스 씨, 경제를 부탁해! [구독형전자책]",박정현 지음,다른,서울도서관 (API),,,,Mixed
(24시간 365일) 서버/인프라를 지탱하는 기술 [재출간판] [구독형전자책],"이토 나오야,카츠미 유키,다나카 신지,히로세 마사아키,야스이 마사노부,요코가와 카즈야 공저 ;진명조 옮김",제이펍,서울도서관 (API),,,,Mixed
(전문가를 위한) 파이썬 프로그래밍 [제4판] [구독형전자책],"미하우 야보르스키,타레크 지아데 지음 ;김모세 옮김",제이펍,서울도서관 (API),,,,Mixed
지옥 [구독형전자책],가스파르 코에닉 지음 ;박효은 옮김,시프,서울도서관 (API),,,,Mixed
페어링 [구독형전자책],조규미,자음과모음,서울도서관 (API),,,,Mixed
베프콘을 위하여 [구독형전자책],글: 박규연 ;그림: 김이조,밝은미래,서울도서관 (API),,,,Mixed
수상한 이어폰 [구독형전자책],이혜린 글 ;손수정 그림,그린애플,서울도서관 (API),,,,Mixed
지붕이 들려주는 건축이야기 [구독형전자책],남궁담 글 ;심승희 그림,현암주니어(현암사),서울도서관 (API),,,,Mixed
마지막은 나와 함께 짜장면을 [구독형전자책],박혜선 글 ;안은진 그림,현암주니어(현암사),서울도서관 (API),,,,Mixed
비밀 전학 [구독형전자책],정란희 글 ;신슬기 그림,현암주니어(현암사),서울도서관 (API),,,,Mixed
절반 세대가 온다 [구독형전자책],한국일보 창간기획팀 지음,현암사,서울도서관 (API),,,,Mixed
제주의 말 [구독형전자책],공유영 글 ;공인영 그림,자기만의방(휴머니스트),서울도서관 (API),,,,Mixed
크리스마스 잉어 [구독형전자책],지은이: 비키 바움 ;옮긴이: 박광자,휴머니스트,서울도서관 (API),,,,Mixed
치즈 [구독형전자책],지은이: 빌럼 엘스호트 ;옮긴이: 금경숙,휴머니스트,서울도서관 (API),,,,Mixed
사이언스툰 과학자들 1. 아리스토텔레스부터 갈릴레이까지 [구독형전자책],김재훈 지음,휴머니스트,서울도서관 (API),,,,Mixed
사이언스툰 과학자들 3. 라부아지에부터 패러데이까지 [구독형전자책],김재훈 지음,휴머니스트,서울도서관 (API),,,,Mixed
(긴급!) 금융이 사라졌다 1 [구독형전자책],글: 양혜석 ;그림: 이현지,빨간펜(교원),서울도서관 (API),,,,Mixed
나무와 말하다 [구독형전자책],사라 도나티 글·그림 ;나선희 옮김,책빛,서울도서관 (API),,,,Mixed
정지용 전 시집 : 카페 프란스 [구독형전자책],지은이: 정지용,스타북스,서울도서관 (API),,,,Mixed
엉망으로 열심히 살고 있습니다 [구독형전자책],"천선란,윤혜은,윤소진",한겨레출판,서울도서관 (API),,,,Mixed
느리게 산다는 것 [구독형전자책],피에르 쌍소 지음 ;강주헌 옮김,드림셀러,서울도서관 (API),,,,Mixed
도시독법 [구독형전자책],로버트 파우저 지음,혜화1117,서울도서관 (API),,,,Mixed
언어와 존재 [구독형전자책],퀴브라 귀뮈샤이 지음 ;강영옥 옮김,시프,서울도서관 (API),,,,Mixed
(반드시 알아야 할) 초등 영단어 800 [구독형전자책],박병륜 지음 ;참쌤스쿨 그림,믹스커피,서울도서관 (API),,,,Mixed
꿰맨 눈의 마을 [구독형전자책],조예은,자음과모음,서울도서관 (API),,,,Mixed
"돌보는 마음, 위하는 마음 [구독형전자책]","김주이,유세웅 지음",자음과모음,서울도서관 (API),,,,Mixed
한자 실력이 사회 실력이다 [구독형전자책],최상용 지음 ;백문호 그림,일상과이상,서울도서관 (API),,,,Mixed
오빤 닭머리다! [구독형전자책],지은이: 유미희 ;그린이: 정문주,한겨레아이들(한겨레출판),서울도서관 (API),,,,Mixed
빵점에도 다 이유가 있다 [구독형전자책],지은이: 정연철 ;그린이: 안은진,한겨레아이들(한겨레출판),서울도서관 (API),,,,Mixed
눈치 보는 넙치 [구독형전자책],지은이: 강기원 ;그린이: 손지희,한겨레아이들(한겨레출판),서울도서관 (API),,,,Mixed
"시튼 동물기 5 : 충직한 양치기 개 울리, 빈민가의 길고양이, 목도리들꿩 레드러프의 비극 [구독형전자책]",어니스트 톰프슨 시튼 지음 ; 햇살과나무꾼 옮김,논장,서울도서관 (API),,,,Mixed
너를 닮은 사람 [구독형전자책],지은이: 정소현,문학과지성사,서울도서관 (API),,,,Mixed
태평양 횡단특급 [구독형전자책],지은이: 듀나,문학과지성사,서울도서관 (API),,,,Mixed
프랑크푸르트학파의 테제들 [구독형전자책],연구모임 사회비판과대안 엮음,사월의책,서울도서관 (API),,,,Mixed
다정한 것이 살아남는다 [구독형전자책],"지은이: 브라이언 헤어,버네사 우즈 ;옮긴이: 이민아 ;감수: 박한선",디플롯(아카넷),서울도서관 (API),,,,Mixed
퇴근 후 한 잔 [구독형전자책],푸드스타일링·사진: 마지,지콜론북,서울도서관 (API),,,,Mixed
반차 여행 [구독형전자책],지콜론북 편집부 지음,지콜론북,서울도서관 (API),,,,Mixed
언니 믿지? [구독형전자책],"지은이: 송순진,김서령,최예지,김지원,이명제,정여랑,윤화진,임혜연 ;일러스트: 이시호,최서진",폴앤니나,서울도서관 (API),,,,Mixed
애비로드 [구독형전자책],지은이: 최예지 ;그린이: 살구,폴앤니나,서울도서관 (API),,,,Mixed
서울은 그렇게 [구독형전자책],"지은이: 임혜연,최종희,김민정,이빛나리,김준희,여진아",폴앤니나,서울도서관 (API),,,,Mixed
나를 구독해줘 [구독형전자책],지은이: 김하율,폴앤니나,서울도서관 (API),,,,Mixed
자존감이 바닥일 때 보는 책 [구독형전자책],너새니얼 브랜든 지음 ;노지양 옮김,프시케의숲,서울도서관 (API),,,,Mixed
어쩐지 미술에서 뇌과학이 보인다 [구독형전자책],지은이: 에릭 캔델 ;옮긴이: 이한음,프시케의숲,서울도서관 (API),,,,Mixed
엄마의 말하기 연습 [구독형전자책],박재연 지음,한빛라이프,서울도서관 (API),,,,Mixed
옛날 옛적 어느 마을에 시체가 있었습니다 [구독형전자책],아오야기 아이토 지음 ;이연승 옮김,한즈미디어(한스미디어),서울도서관 (API),,,,Mixed
오십부터는 이기적으로 살아도 좋다 [구독형전자책],"오츠카 히사시 저,유미진 역",한즈미디어(한스미디어),서울도서관 (API),,,,Mixed
북유럽 신화 : 바이킹의 신들 [구독형전자책],케빈 크로슬리-홀런드 지음 ;서미석 옮김,현대지성,서울도서관 (API),,,,Mixed
플루타르코스 영웅전 전집 (하) [구독형전자책],지은이: 플루타르코스 ;옮긴이: 이성규,현대지성,서울도서관 (API),,,,Mixed
"디즈니, 세상의 모든 꿈을 팝니다 [구독형전자책]","빌 캐포더글리,린 잭슨 지음 ;서미석 옮김",현대지성,서울도서관 (API),,,,Mixed
꿈꾸는 유령 : 방과후강사 이야기 [구독형전자책],지은이: 김경희,호밀밭,서울도서관 (API),,,,Mixed
오키나와에서 헌책방을 열었습니다 [구독형전자책],우다 도모코 지음 ;김민정 옮김,효형출판,서울도서관 (API),,,,Mixed
지금은 살림력을 키울 시간입니다 [구독형전자책],"금정연,모호연,송지현,신예희,윤덕원,이랑,임진아,정용준,홍상지 지음",곰곰(휴머니스트),서울도서관 (API),,,,Mixed
철학자의 아틀리에 [구독형전자책],이택광 지음,휴머니스트,서울도서관 (API),,,,Mixed
법정에서 못다 한 이야기 [구독형전자책],박형남 지음,휴머니스트,서울도서관 (API),,,,Mixed
여자들의 사회 [구독형전자책],권김현영 지음,휴머니스트,서울도서관 (API),,,,Mixed
"작은 캠핑, 다녀오겠습니다 [구독형전자책]",지은이: 생활모험가,휴머니스트,서울도서관 (API),,,,Mixed
텐동의 사연과 나폴리탄의 비밀 [구독형전자책],네모 지음,휴머니스트,서울도서관 (API),,,,Mixed
이토록 찬란한 어둠 [구독형전자책],김문정 지음,흐름출판,서울도서관 (API),,,,Mixed
불타는 소녀들 [구독형전자책],C. J. 튜더 [지음] ;이은선 옮김,다산책방,서울도서관 (API),,,,Mixed
엄마에 대하여 [구독형전자책],"지은이: 한정현,조우리,김이설,최정나,한유주,차현지",다산책방,서울도서관 (API),,,,Mixed
플라멩코 추는 남자 [구독형전자책],지은이: 허태연,다산책방,서울도서관 (API),,,,Mixed
너의 다정한 우주로부터 [구독형전자책],지은이: 이경희,다산책방,서울도서관 (API),,,,Mixed
개소리는 어떻게 세상을 정복했는가 [구독형전자책],제임스 볼 지음 ;김선영 옮김,다산초당,서울도서관 (API),,,,Mixed
101가지 흑역사로 읽는 세계사 : 현대편 [구독형전자책],빌 포셋 외 지음 ;김정혜 옮김,다산초당,서울도서관 (API),,,,Mixed
금지된 지식 [구독형전자책],에른스트 페터 피셔 지음 ;이승희 옮김,다산초당,서울도서관 (API),,,,Mixed
오래된 질문 [구독형전자책],"다큐멘터리 〈Noble Asks〉 제작팀,장원재 지음",다산초당,서울도서관 (API),,,,Mixed
도깨비 학교 [구독형전자책],박경태 글 ;신민재 그림,밝은미래,서울도서관 (API),,,,Mixed
우리는 피를 나눈 타인입니다 [구독형전자책],손정연 지음,팜파스,서울도서관 (API),,,,Mixed
지구로운 출발 [구독형전자책],김우영 지음,팜파스,서울도서관 (API),,,,Mixed
고기가 없어도 맛있어 [구독형전자책],김미주 지음,팜파스,서울도서관 (API),,,,Mixed
(까막의) 감성 인테리어 손뜨개 [구독형전자책],오태윤 지음,팜파스,서울도서관 (API),,,,Mixed
(꼼지락걸의 스토리가 있는) 손뜨개 인형 [구독형전자책],문주희 지음,팜파스,서울도서관 (API),,,,Mixed
노엘블랑의 케이크 수업 [구독형전자책],구성희 지음,팜파스,서울도서관 (API),,,,Mixed
리얼월드 암호학 [구독형전자책],데이비드 웡 지음 ;임지순 옮김,제이펍,서울도서관 (API),,,,Mixed
(웹3.0과 메타버스가 만드는) 디지털 혁명 [구독형전자책],"윤영진,황재진 지음 ;정진호 그림",제이펍,서울도서관 (API),,,,Mixed
"웹 디자인, 이렇게 하면 되나요? [구독형전자책]",고바야시 마사유키 지음 ;김모세 옮김,제이펍,서울도서관 (API),,,,Mixed
NestJS로 배우는 백엔드 프로그래밍 [구독형전자책],한용재 지음,제이펍,서울도서관 (API),,,,Mixed
영화관에 간 철학 [구독형전자책],김성환 지음,믹스커피,서울도서관 (API),,,,Mixed
이름 없는 것도 부른다면 [구독형전자책],박보나,한겨레출판,서울도서관 (API),,,,Mixed
신 전설의 고향 1 [구독형전자책],글: 위즈키즈 편집실 ;만화 이지윤,빨간펜(교원),서울도서관 (API),,,,Mixed
오즈의 탐정 1 [구독형전자책],글: 윤채영 ;만화: 김덕영,빨간펜(교원),서울도서관 (API),,,,Mixed
오즈의 탐정 3 : 명화 편 01 [구독형전자책],글: 윤채영 ;만화: 김덕영,빨간펜(교원),서울도서관 (API),,,,Mixed
오즈의 탐정 5 : 발명 편 [구독형전자책],글: 윤채영 ;만화: 김덕영,빨간펜(교원),서울도서관 (API),,,,Mixed
한국사 수비대 1 [구독형전자책],글: 위즈키즈 편집실 ;만화: 문정완,빨간펜(교원),서울도서관 (API),,,,Mixed
요가 [구독형전자책],지은이: 에마뉘엘 카레르 ;옮긴이: 임호경,열린책들,서울도서관 (API),,,,Mixed
모여라! 인류 탐험대 [구독형전자책],"글: 수잔 섀들리히,미하엘 슈탕 ;그림: 베아 데이비스 ;옮김: 윤혜정 ;감수: 박한선",그린애플,서울도서관 (API),,,,Mixed
우리들의 밸런스 게임 [구독형전자책],최현주 글 ;히쩌미 그림,그린애플,서울도서관 (API),,,,Mixed
일본 현지 간식 대백과 [구독형전자책],일본 추억의 대백과 시리즈 편집부 지음 ;수키 옮김,클,서울도서관 (API),,,,Mixed
이야기는 오래 산다 [구독형전자책],최재봉,한겨레출판,서울도서관 (API),,,,Mixed
잠언.쓰다 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
시편.쓰다 2 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
요한복음.쓰다 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
창세기.쓰다 1 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
출애굽기.쓰다 1 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
출애굽기.쓰다 2 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
레위기.쓰다 [구독형전자책],에이프릴지저스 편집부,에이프릴지저스,서울도서관 (API),,,,Mixed
시처럼 쓰는 법 [구독형전자책],재클린 서스킨 지음 ;지소강 옮김,인디고(글담출판사),서울도서관 (API),,,,Mixed
그림 속 천문학 [구독형전자책],김선지 지음,글담출판(글담출판사),서울도서관 (API),,,,Mixed
그림 속 별자리 신화 [구독형전자책],김선지 지음,아날로그(글담출판사),서울도서관 (API),,,,Mixed
다시 만난 사랑 [구독형전자책],베로니크 드 뷔르 지음 ;이세진 옮김,청미출판사,서울도서관 (API),,,,Mixed
내성적인 여행자 [구독형전자책],정여울 지음,해냄출판사,서울도서관 (API),,,,Mixed
가난한 도시생활자의 서울 산책 [구독형전자책],김윤영 지음,후마니타스,서울도서관 (API),,,,Mixed
(사진과 그림으로 보는) 인류 진화의 일곱 걸음 [구독형전자책],패멀라 S. 터너 지음 ;존 거치 그림 ;장한라 옮김 ;서울과학교사모임 감수,롤러코스터,서울도서관 (API),,,,Mixed
"아무튼, 데모 [구독형전자책]",정보라,위고,서울도서관 (API),,,,Mixed
세상의 발견 [구독형전자책],클라리시 리스펙토르 지음 ;신유진 옮김,봄날의책,서울도서관 (API),,,,Mixed
소크라테스 [구독형전자책],지은이: 루이-앙드레 도리옹 ;옮긴이: 김유석,소요서가(연구소오늘),서울도서관 (API),,,,Mixed
1000% 충전 완료 [구독형전자책],정연숙 글 ;이수영 그림,천개의바람,서울도서관 (API),,,,Mixed
문어 팬티 2 : 사라진 해적 팬티 [구독형전자책],글: 수지 시니어 ;그림: 클레어 파월 ;옮김: 한미숙,천개의바람,서울도서관 (API),,,,Mixed
(바람숲 토끼 가족 이야기 01) 랄라의 첫 심부름 : 가을 시장 이야기 [구독형전자책],카지리 미나코 글·그림 ;최은영 옮김,천개의바람,서울도서관 (API),,,,Mixed
(바람숲 토끼 가족 이야기 03) 공항으로 마중 가는 날 : 여름 바다 이야기 [구독형전자책],카지리 미나코 글·그림 ;최은영 옮김,천개의바람,서울도서관 (API),,,,Mixed
